STATUS;ORBITAL_PERIOD_DAYS;TRANSIT_DURATION_HOURS;TRANSIT_DEPTH_PPM;PLANET_RADIUS_REARTH;PLANET_INSOLATION_EFLUX;PLANET_EQ_TEMP_K;STELLAR_TEFF_K;STELLAR_LOGG_CMS2;STELLAR_RADIUS_RSUN
PC;22.048775;3.8087167;540.6928554;1.9509885;15.3309639;504.6753756;4836.0;4.53282;0.794435
PC;;7.6412469;1990.1263914;2.8951165;0.4779984;212.0685941;4239.0;4.61861;0.659937
FA;165.0031583;5.0545903;2976.5490435;4.5170453;1.8560976;297.6939099;5780.0;4.56973;0.699973
FA;13.340145;4.611198;589.893526;3.929267;268.2186408;1032.1480322;6467.0;4.16063;1.57943
PC;4.8566656;2.585881;1163.8416088;3.2987328;179.2788125;933.2585799;5607.0;4.63178;0.796892
PC;15.4432661;3.8493075;4652.019556;5.7063938;38.3407878;634.6510571;5607.0;4.63178;0.796892
PC;;17.0708835;8209.2875404;7.6712645;0.245228;179.478432;5607.0;4.63178;0.796892
PC;6.0541622;4.592;255.0;4.01623;11299.9;2872.0;6187.0;4.09624;1.61
APC;1.3103832;1.6240216;3904.2824741;9.8603222;1134.2779729;1480.1291921;5228.0;4.45189;0.928507
FP;0.7196291;1.474746;4971.1456595;12.2917419;14474.6698966;2797.5117326;6454.0;4.3;1.69458
PC;9.4070515;2.6715391;967.7626685;3.9938238;237.6137635;1001.354025;6223.0;4.33525;1.2331001
APC;0.918902;1.781955;6718.8492909;15.2109193;3475.7112909;1958.3065353;5382.0;4.4;1.1659
PC;2.9905745;2.0941681;11083.8941211;13.2344892;679.8798081;1302.3502129;5535.6;4.4;1.10305
PC;2.6820061;1.8238879;8514.9665485;14.1985341;1028.0946298;1444.2022665;5465.0;4.4;1.285
PC;3.86866;2.3101443;8058.0771611;13.9784675;957.9449856;1418.9101379;6373.5;4.2;1.3337801
PC;20.2656358;6.4172007;802.3053384;4.03042;108.2477155;822.6676779;6276.1;4.25063;1.37617
KP;3.3610013;2.5685869;24081.7810523;12.7400071;273.0272959;1036.7433695;5375.0;4.49371;0.817705
PC;2.9432073;2.501;12560.0;13.6531;328.976;1186.0;5266.7;;1.18
APC;1.5933772;1.7732569;7842.0221441;9.012542;785.5954321;1350.2664813;5289.4;4.5;0.885125
PC;3.1856867;3.1050115;7776.6827786;;556.4403323;1238.7235661;5590.5;4.4;
PC;1.8905304;1.2347831;3550.5585147;;1115.7780219;1474.0567378;5816.0;4.3;
PC;15.937546;4.5395335;4172.2924827;11.9220549;180.2682649;934.5436034;6093.1;4.1;1.55033
APC;1.440707;1.8086852;4514.4039925;9.984491;2629.3283978;1826.3371679;5941.2;4.3;1.1648901
FP;3.0958985;1.8584684;10354.9916952;19.2443952;1246.3528431;1515.409487;6764.0;4.3;1.25844
FP;;8.4494541;6007.8703021;11.625865;49.504685;676.5210666;5635.75;4.12397;1.43565
APC;;4.6833042;2749.2099367;6.5071192;9.1909015;444.0780191;4968.0;4.438;0.844548
CP;;6.1120058;855.5836036;4.1844083;0.9694479;253.0759438;6329.0;4.24509;1.39619
KP;11.6207544;5.6290584;486.0090375;3.207554;239.281495;1003.1064616;6329.0;4.24509;1.39619
KP;1.3382314;2.1560676;27137.0920051;14.8542602;1188.6218545;1497.5477444;5436.0;4.46024;0.894974
FP;;4.4875335;4111.2234826;18.0;82.7545001;769.2502648;5879.0;4.28122;1.23623
PC;716.3497402;3.612;867.0;2.90826;0.0174179;101.0;5645.84;4.46148;0.97
CP;20.2254946;2.2719961;712.14897;1.9090249;10.4016117;458.0310383;4465.0;4.6;0.697547
CP;11.3071786;2.824;264.0;1.02968;18.9311;581.0;4465.0;4.6;0.7
FP;0.98656;0.724;390.0;3.78687;574.294;1363.0;5522.0;3.99;1.64
PC;1.0361758;2.93;348.0;2.62395;18869.1;3265.0;6413.0;4.2;1.5
APC;4.26991;1.509;2240.0;8.95578;667.336;1415.0;6580.0;4.16;1.62
PC;58.9970907;5.722;2725.0;;;;;;
PC;82.7899763;5.8475847;1017.8544172;3.1369358;6.459129;406.5961278;6115.0;4.5616;0.957772
CP;17.1019622;3.357;11430.0;10.1067;20.0982;589.0;5302.3;4.4;0.93
PC;6.5346715;3.304;6370.0;10.7773;121.853;925.0;5424.0;3.35;1.33
PC;11.6700285;2.0534143;2783.7905216;2.0205499;4.0210338;361.1637726;3644.0;4.79912;0.380272
PC;7.2011383;2.1444681;1662.8398306;1.7056002;7.6541813;424.2232195;3644.0;4.79912;0.380272
KP;2.2088214;2.544;7770.0;11.6656;1052.08;1586.0;5960.4;4.27;1.26
PC;4.7150942;2.436;7460.0;7.48939;118.46;919.0;3798.0;4.67;0.57
PC;7.4972297;3.589;14480.0;11.9137;143.814;964.0;5596.2;4.43;1.0
PC;14.2197641;6.416;2390.0;8.78678;215.552;1067.0;6115.0;3.97;1.83
PC;7.9980831;3.047;3960.0;10.9403;97.3629;875.0;5556.0;3.97;1.7
APC;1.4492052;1.104;1200.0;6.15666;551.777;1350.0;6004.9;4.39;1.12
CP;7.7119842;4.058;3176.0;10.7188;536.15;1340.0;6458.0;4.03;1.83
CP;2.994263;6.9172309;1120.6492357;11.5655979;619.5809037;1272.4603411;4784.0;;3.22859
CP;22.6539607;3.468;11530.0;12.2765;13.8485;537.0;5523.0;4.33;1.12
PC;9.7728388;7.4907772;2279.7003176;12.0232332;670.6896654;1297.9266601;5636.8;3.66;2.43731
PC;2.8392793;1.4011791;35229.7098319;10.4761821;45.5594673;662.6197999;3642.0;4.438;0.54933
FP;1.6471574;1.033;3880.0;6.06894;362.237;1215.0;5027.0;4.64;0.73
FP;0.87741;0.472;12050.0;8.59148;26.3008;630.0;3495.0;4.64;0.62
FP;3.9471567;1.699;1880.0;3.86968;71.367;809.0;4794.0;4.47;0.84
PC;3.2553185;2.061;1920.0;6.72917;362.749;1215.0;5927.0;4.28;1.25
PC;8.3129806;4.171;2680.0;10.7065;237.935;1094.0;5929.0;3.86;2.03
PC;1.0526157;1.5288415;358.5076064;1.4203085;706.2654804;1314.8062038;4621.0;4.54;0.758575
PC;42.1289893;4.6130523;961.655867;2.3404732;5.1588515;384.3775426;4621.0;4.54;0.758575
PC;3.3311975;3.705;12390.0;14.877;1437.43;1715.0;6605.0;4.33;1.33
APC;1.1736318;1.397;1470.0;8.1147;1505.41;1735.0;6033.7;3.92;1.93
PC;1.2043785;1.047;1170.0;4.985;1124.6;1613.0;6595.0;4.3;1.38
APC;11.5738497;6.656;18730.0;22.4042;210.056;1060.0;5782.0;4.04;1.61
PC;10.090259;1.7502645;2585.7862462;;94.864241;795.9675881;5454.42;3.44247;
PC;8.6251769;2.704;1690.0;7.55444;161.98;993.0;5484.0;4.35;1.08
PC;4.8714085;2.643;1180.0;3.8394;350.476;1205.0;5484.0;4.35;1.08
APC;5.2524792;1.828;23400.0;20.7884;132.072;944.0;5728.0;4.24;1.27
PC;1.6804461;1.099;2020.0;5.37039;833.25;1496.0;5695.0;4.41;1.04
PC;5.7517969;3.0489623;701.5728877;6.2303216;1308.6880472;1534.0120939;6510.3;3.97;1.97616
FP;0.5109902;0.709;2720.0;9.54792;4048.85;2222.0;6095.0;4.13;1.53
PC;1.2709769;2.335;1400.0;4.10761;4096.84;2228.0;6296.0;4.39;1.17
PC;3.66275;3.096;970.0;3.52758;782.333;1473.0;6150.0;4.33;1.22
PC;7.0924883;2.869;5540.0;12.2608;200.057;1047.0;6493.0;4.17;1.58
FP;1.1258127;0.374;1440.0;13.1558;570.852;1361.0;6423.0;4.36;1.24
PC;5.1858;7.191;4550.0;18.5118;1753.41;1802.0;6130.0;3.64;2.7
FP;4.534451;4.936391;23574.842911;23.183789;1003.7032593;1435.559122;6421.5;4.19;1.47459
FP;22.84518;7.215;9210.0;15.1752;91.9765;862.0;5963.1;4.08;1.57
PC;8.71546;3.934;12010.0;12.1387;103.489;888.0;5395.0;4.36;1.06
PC;6.9444047;2.7056073;5264.9280735;13.4708551;449.6608267;1174.4675265;6104.5;4.19;1.41945
PC;5.5436298;3.879;5400.0;13.5659;702.661;1434.0;6510.0;4.05;1.81
CP;4.0197555;2.688;9750.0;9.57594;211.813;1062.0;5216.0;4.44;0.94
FP;0.659752;0.6731474;1138.1047916;4.3019481;7130.6861294;2343.7030204;5832.0;4.26;1.25112
APC;17.1869882;3.845;3130.0;12.9307;97.2728;874.0;6049.7;3.87;2.05
PC;5.74984;3.734;17690.0;14.4892;329.499;1186.0;6046.0;4.42;1.08
CP;5.1750108;2.0076562;13020.075325;11.4726621;162.7267425;910.9289033;5177.0;4.48;0.892685
PC;3.36376;3.418;7030.0;10.7493;705.699;1435.0;5713.3;4.24;1.27
CP;5.4361667;1.5419673;4797.1288482;1.7175409;3.6311669;352.0718502;3139.0;5.04944;0.211299
PC;12.6826724;3.827;2490.0;5.24953;76.8372;824.0;5851.0;4.43;1.04
PC;4.8984239;3.752;9930.0;12.907;409.667;1253.0;5774.0;4.23;1.29
FP;1.1792344;1.7572263;5398.6996811;26.9739777;16257.6914094;2879.9468214;6127.1;3.67;2.6058199
CP;13.3368173;4.384;8210.0;11.2448;69.8726;805.0;5517.0;4.26;1.2
CP;4.31362;1.709;9490.0;8.01917;54.2011;755.0;4929.5;0.1;0.8
PC;6.1600755;1.808;18930.0;17.7265;64.3828;789.0;5669.0;4.29;1.19
PC;3.1821969;3.0676639;3746.6638386;9.3708418;1042.5767464;1449.2615097;5672.5;4.4;1.3954
APC;1.6766585;1.528711;37391.9473651;16.6532667;180.6590045;935.0496086;4155.0;4.66247;0.622666
PC;3.4972769;2.0988025;17834.0824111;11.5840209;192.6704823;950.2186404;4940.0;4.53;0.80797
CP;5.4693888;1.8076781;32411.855989;11.5779216;27.5364506;584.247334;3770.0;4.61871;0.638902
CP;1.2730965;1.48;414.0;1.57925;660.277;1412.0;5024.0;4.5685;0.77
KP;5.2153618;5.5895721;5205.8347338;17.7519701;1843.4632721;1671.1997882;6067.2;3.73;2.3901401
PC;5.0451188;1.8549863;13949.1155643;18.0229867;319.7861956;1078.5360791;5337.0;4.5;1.16636
PC;4.6612025;2.1408549;5135.6657253;12.7709747;823.9647363;1366.4599455;5884.5;4.3;1.52373
APC;3.1353607;1.438;8634.0;22.286;459.818;1290.0;5503.0;4.4;1.06
CP;2.1357026;1.9116457;29272.618489;11.6264152;96.5817843;799.5461856;3678.2;;0.666652
PC;3.1581288;2.3951941;16867.3851717;13.5726225;242.6938695;1006.6637991;4367.6;;1.02417
KP;2.7567395;2.3808565;9248.4759918;13.8044661;1225.5263733;1509.0388299;6034.0;4.26998;1.28427
APC;5.6601098;1.5377473;8427.6778878;12.3816484;361.1289137;1111.8221321;5859.8;4.4;1.1873699
PC;1.3442724;4.6777347;44.3806696;;1758.0840398;1651.5041046;;;
PC;2.3372423;1.4487311;11568.4008531;10.5103504;550.1159381;1235.1886902;5335.0;4.5;0.910484
KP;4.1567834;3.9413609;4830.1859522;9.8517709;941.6088632;1412.8217887;6362.5;4.59;1.38831
PC;2.1192866;1.5061152;1701.2818142;8.4965052;5317.3634661;2177.929595;7022.0;4.2;1.99761
PC;7.8369842;6.8077198;14532.9486121;21.4721115;434.3612918;1164.3472682;5774.8;4.4;1.75826
PC;5.9123675;4.672;416.0;3.28952;697.86;1431.0;6187.3;3.87;1.76
PC;3.4072141;3.892;315.0;2.96344;2770.93;2021.0;6187.3;3.87;1.76
PC;9.1696498;4.9227951;186.1944669;2.4628421;505.9586098;1209.6187141;6187.3;3.87;1.76167
PC;18.84184;3.184;5970.0;9.05304;30.3347;653.0;5603.0;4.35;1.1
PC;3.4977868;2.236;1790.0;3.47575;248.389;1105.0;5356.0;4.59;0.81
PC;7.8686762;4.0228111;10335.986166;11.8276114;273.0364186;1036.7520296;6394.0;4.43;1.13572
APC;1.5099302;1.329;2230.0;8.891;1087.82;1599.0;5735.0;3.96;1.76
PC;6.00327;3.947;4920.0;7.59354;271.529;1130.0;5527.0;4.37;1.06
PC;19.4061437;1.961;11150.0;8.75357;4.19986;398.0;5099.0;4.55;0.82
PC;5.4681892;1.814;4290.0;11.2463;251.65;1109.0;6597.0;4.16;1.61
PC;19.4723016;4.2893299;1766.1828394;3.6117414;9.9883786;453.4125095;4333.0;4.5109;0.702945
FP;1.0339;1.404;520.0;5.37338;2619.59;1993.0;6444.0;3.84;2.28
PC;5.8681984;3.651;2639.0;18.1157;1402.27;1704.0;6294.0;3.55;3.1
PC;5.5094951;2.892;7700.0;8.55825;165.972;999.0;5519.0;4.45;0.97
KP;1.8098811;3.7636624;13033.5612701;21.9555549;5139.026625;2159.4341567;6278.2;3.97;1.89121
PC;20.362741;4.5890238;1126.8782473;4.2523478;75.428916;751.630191;6142.0;4.35874;1.18003
FP;74.6068965;4.8874071;2304.7237253;9.1295659;13.3540875;487.5546513;6142.0;4.35874;1.18003
FP;74.6065192;3.6758167;2377.6887561;9.5163991;13.3541775;487.555473;6142.0;4.35874;1.18003
PC;1.9792573;1.6873516;2235.6640941;4.1930997;189.6799154;946.5097378;4001.0;4.47278;0.756551
CP;3.0766835;1.2491751;18848.5607395;2.722618;6.6976166;410.2983965;3163.0;5.0701;0.1966
CP;2.7029187;1.6998642;5132.6782834;3.7942392;44.0592242;657.0962083;3596.0;4.71597;0.524573
PC;9.4636148;3.061;5050.0;5.45543;63.7261;787.0;4935.0;4.59823;0.75
FA;12.9696927;1.1129072;4085.6845383;6.1709882;52.0502944;685.0551684;5017.0;4.38114;0.972753
KP;1.3866519;2.3006751;14246.4665531;12.9811619;1879.9347662;1679.40501;6286.0;4.438;1.07661
APC;0.7988525;0.831;1700.0;4.00703;512.916;1325.0;4785.0;4.45252;0.86
CP;0.782765;1.2621481;519.1912192;1.7472713;651.9082071;1288.7431256;4099.0;4.52;0.727642
FA;15.29859;3.214;1187.0;;10.3396;499.0;4131.3;;
FP;13.4190392;5.9221882;4668.5368695;12.4259675;165.23271;914.4158726;5184.9;3.9254;1.69269
KP;1.7771109;1.5669528;14073.5021163;12.9084635;1043.2121756;1449.482283;5627.0;4.45645;0.97906
PC;0.5153654;1.0;37197.8857871;12.0910878;484.4555527;1196.5565655;3558.0;4.63662;0.617346
CP;8.2754608;3.755;6510.0;11.5451;130.93;942.0;5515.2;4.24;1.39
FP;4.83266;2.308;830.0;4.9031;161.807;993.0;5485.4;3.9;1.83
FP;25.86696;4.923;2240.0;7.41184;100.989;883.0;5095.0;4.56;0.8
PC;18.8812961;5.943;915.0;3.61081;103.276;888.0;5924.0;4.14;1.35
FP;6.340315;4.249306;25410.703288;20.517917;400.7201062;1141.1166259;6083.0;4.28983;1.2666
CP;5.84259;3.747;2670.0;11.8252;307.599;1166.0;5707.0;3.76;2.2
CP;4.3474;4.684;3520.0;10.753;786.037;1475.0;5618.0;3.93;1.79
APC;18.23603;4.91;3090.0;10.0179;411.58;;6159.7;;0.88
PC;;4.208;12640.0;14.2836;40.1659;701.0;6057.0;4.41;1.1
FP;12.3750537;6.6166181;4155.6104825;17.1909846;592.6032964;1258.376981;6173.5;3.76326;2.36235
PC;50.6939885;4.068;11200.0;8.48837;2.93192;364.0;5216.0;4.6039;0.78
PC;4.08165;2.691;460.0;2.38239;376.072;1226.0;5716.0;4.42;1.02
CP;1.30613;0.634;560.0;1.99844;62.7136;783.0;4072.0;4.58;0.68
APC;7.57017;0.916;1500.0;;;;;;
PC;7.0846492;3.102328;591.5301151;2.1949984;115.4006791;835.9337133;5517.8;4.57;0.842833
APC;3.4373093;4.3114755;15017.9801247;25.668105;2497.4850189;1802.9989447;6046.0;4.29639;1.94932
PC;1.10071;0.909;680.0;4.67495;1082.9;1598.0;6409.0;4.14;1.59
CP;0.224195;0.292;540.0;5.59553;2649.15;1998.0;4079.0;4.58;0.68
PC;1.82738;1.491;870.0;8.96794;727.6;1446.0;6130.5;3.58;2.89
PC;;2.8686583;3377.1602587;1.8103101;0.3819803;200.5072077;3323.0;4.91599;0.308919
APC;1.3808138;0.9133596;329.1752026;7.5531443;98886.497136;4522.7647415;9431.0;3.64947;3.83824
PC;;5.0482027;1840.1196782;3.7761104;29.6935087;595.3675075;5650.08;4.55536;0.874994
PC;;8.7302689;367.8233419;2.4101533;43.914471;656.555832;6291.0;4.34633;1.2336
PC;5.1660127;3.01966;1263.5326305;4.1062551;381.0617054;1126.8564017;5927.0;4.37728;1.11457
FP;1.9426003;1.0206743;504062.379922;;1076.0804741;1460.76696;5780.0;4.438;
PC;14.3614789;4.0964994;2859.7577713;5.0510341;50.2582088;679.0808773;5283.0;4.438;0.946146
CP;7.397216;1.3164962;953.5477499;1.2711131;6.6743946;409.942287;3342.0;4.438;0.407103
APC;0.6461571;1.1963822;6290.6211389;15.3572514;4527.9508872;2092.161358;5256.8;4.27128;1.14951
PC;12.8900899;2.5413229;3520.6971104;2.9698317;4.1214233;363.3971818;3478.0;4.76582;0.46769
PC;5.5514857;2.0186927;1282.3227899;2.0319062;12.6719325;481.205367;3478.0;4.76582;0.46769
FP;17.1217196;6.507;131000.0;10.2267;204.585;1053.0;5762.0;4.44944;1.0
CP;15.6692322;4.562853;1393.3814802;2.6868893;13.2931176;486.9971964;4214.44;4.52845;0.732115
APC;1.6473887;1.3242991;32325.7685306;15.7358835;97.0829105;800.5813089;3556.0;4.65625;0.594044
CP;0.3711334;0.4918187;2322.6218151;1.4062147;204.4873602;964.4647664;3333.0;4.95786;0.272233
PC;18.685862;5.4844;1215.9529886;4.2075538;53.8374071;690.8611696;5926.0;4.48242;0.987496
CP;;8.291;8735.0;10.2185;44.5933;719.0;5825.0;4.43;1.04
FP;9.0182016;3.08;492.0;3.54998;762.028;1463.0;9671.0;4.33;1.78
PC;19.7580247;3.198;483.0;3.80858;191.036;1035.0;9671.0;4.33;1.78
CP;16.6542431;7.792;10168.0;11.9082;362.642;1215.0;6054.0;4.43;1.08
PC;8.7709021;0.926;1107.0;12.5053;102.621;886.0;6208.0;4.438;1.46
PC;17.8832414;4.3420932;6750.4878782;6.4171164;27.1279511;582.0683673;5426.0;4.63305;0.776644
FP;0.3438892;0.9696069;24850.3953805;8.5611179;449.3159514;1174.242267;3199.0;4.70217;0.540483
FP;0.9776805;0.7657397;965.3175192;3.3784252;1378.7254797;1554.1366421;4456.2;;1.09813
PC;4.4414275;1.393441;3375.8183277;3.0014777;21.7489585;550.7815271;3609.0;4.73522;0.502498
PC;8.5063687;2.8291905;968.2734253;2.5051088;44.8115834;659.8835801;4431.2;4.45;0.82124
PC;4.720489;1.8316316;47110.570638;14.6186346;18.2091901;526.8565787;3553.0;4.74625;0.489916
PC;;1.8522307;1219.8107094;2.8398685;20.0171149;539.4735051;4968.0;4.55877;0.788051
PC;14.1993538;2.5629666;1859.1571503;2.7591068;9.8747938;452.1179596;4045.0;4.63657;0.631569
CP;3.7369689;1.9917422;310.4978088;2.3797323;897.6872949;1396.0501486;6092.0;4.25;1.32975
CP;19.1047019;3.2516728;1906.0596245;2.9365337;8.5187297;435.7259839;4195.0;4.59888;0.675093
KP;7.8728937;3.7599578;14639.4155321;15.0953;166.5367856;916.2147815;5070.0;4.47933;1.26
APC;0.515461;0.8502512;1462.4242309;6.5688522;7358.8192788;2362.2278419;5994.0;4.44879;1.03783
KP;6.1802614;4.1830206;5383.8458373;13.7037465;923.6302124;1406.0290126;6513.0;4.08;1.73931
PC;12.8643168;4.7778345;6907.9754982;17.4453322;248.7479157;1012.8837698;5365.0;4.41;1.82733
PC;10.6079445;12.7030565;1233.9391066;11.6613557;1516.940178;1591.7023708;6481.0;3.54495;3.2125199
KP;3.7684981;2.727;19800.0;12.5471;210.575;1061.0;5160.0;4.49546;0.87
PC;3.759205;2.9961712;892.1135724;3.1563691;685.837258;1305.1938483;6808.4;4.59;1.01507
KP;2.6266983;4.087;10650.0;18.7969;2520.03;1973.0;6475.0;4.0609;1.77
PC;1.7556616;1.3491032;444.0879481;1.7738475;486.2678796;1197.6740653;4909.0;4.52554;0.808741
FP;24.4232697;3.788;1920.0;11.2009;62.1143;782.0;6102.0;3.75;2.37
FP;2.3767548;3.225;7940.0;23.4044;2690.9;2006.0;6931.0;3.8;2.57
KP;3.4252563;2.4617762;14223.1726719;14.3752921;546.4855387;1233.1457715;5540.0;4.42136;1.11655
PC;7.1853092;2.347;800.0;2.12356;37.1797;687.0;4562.0;4.56;0.74
PC;6.5857043;2.777;1420.0;13.2476;891.424;1522.0;5908.4;3.55;2.88
PC;;6.71;390.0;3.35556;232.874;1088.0;5824.0;4.0;1.69
PC;1.2311781;2.756;3562.0;17.567;27258.8;3579.0;6589.1;4.21;1.53
PC;4.278752;4.11;220.0;5.33342;479.761;1303.0;4971.0;;3.5
FP;15.7925628;2.823;1190.0;4.82429;24.617;620.0;5600.0;4.16;1.37
APC;3.8865992;2.909;590.0;14.0296;247.041;1104.0;4731.6;;5.67
PC;34.7769296;5.598;1383.0;12.9584;511.815;229.0;7505.2;4.09;1.96
PC;2.6473916;2.8595222;568.2994163;2.737769;871.0969851;1385.5952225;5748.0;4.34;1.1287
PC;36.8382429;4.9462843;965.1649482;3.7858994;24.2324067;565.8728882;5363.1;4.08;1.2099299
PC;5.9910569;3.4644509;411.3820085;2.3197704;283.6891271;1046.7197587;5711.7;3.84;1.12148
FP;11.3543085;3.414;2190.0;9.40688;115.756;913.0;6421.0;3.98;1.92
PC;11.994832;3.374;1260.0;3.11124;57.2917;766.0;5567.0;4.56;0.86
PC;14.9315582;4.729;590.0;1.58293;41.9664;709.0;4779.1;;0.61
FP;1.4853364;1.302;650.0;4.86539;1309.65;1675.0;6137.7;4.19;1.51
PC;8.3272872;2.517;2970.0;5.183;63.8466;787.0;5632.0;4.54;0.89
CP;11.2347982;6.217;4780.0;12.196;262.58;1121.0;6016.4;4.01;1.72
PC;1.5411764;1.535;1510.0;3.17311;233.78;1089.0;4307.3;;0.77
PC;3.4024655;3.141;14990.0;15.364;695.002;1430.0;5822.0;4.3;1.21
PC;10.7668398;4.2439843;1933.6811005;10.5027085;469.63841;1187.3005031;5394.0;4.4;2.3196101
APC;1.426951;1.3367863;2881.7106387;8.8281188;1289.4656111;1528.3477807;5421.0;4.6;1.02349
PC;6.6153188;2.3345844;1341.3720224;2.2695325;25.0078015;570.3462995;4157.0;4.59257;0.603418
PC;;7.474737;4407.5735305;7.8938765;83.2609761;770.4245689;5459.0;4.27837;1.17142
APC;5.92777;2.5599954;12984.5364661;20.4068988;1581.2651219;1608.3142967;8343.0;4.36705;1.55754
FP;10.1004307;4.977;13680.0;17.4827;260.172;1118.0;6519.0;4.22;1.49
PC;;2.0935301;1704.3313705;2.6595119;11.3795177;468.4364849;4242.0;4.62878;0.652251
PC;8.3761316;1.976;9060.0;9.53663;68.1559;800.0;5376.0;4.49858;0.9
PC;2.4087648;1.881;590.0;2.23597;415.189;1257.0;5376.0;4.49858;0.9
PC;7.795385;1.6941573;2783.9129229;1.8939264;4.92634;379.9713444;3356.0;4.8711;0.352909
PC;1.5746828;1.9286406;77503.5100766;22.9576146;71.4965163;741.6362852;3273.0;4.66823;0.579963
CP;10.655694;7.8236322;2103.6578759;11.7630857;997.808531;1433.4467118;6715.0;3.79727;2.49897
CP;3.7382381;2.975208;1316.4622757;4.774123;790.4759269;1352.3587386;5938.0;4.25146;1.2906801
APC;2.5574812;1.053;1860.0;17.7879;639.207;1400.0;5844.0;4.33;1.13
KP;1.6284288;2.368249;13798.6701483;12.9621642;1559.4761539;1602.7450127;5700.0;4.39502;1.0941
PC;2.955314;3.031;6470.0;13.1598;2541.33;1978.0;7837.0;4.31121;1.58
PC;5.3262922;2.2585228;1501.6874101;2.6350944;40.1166389;641.8756259;4066.0;4.60684;0.658727
KP;3.1413825;4.4361226;5433.0348726;13.070864;2278.9841698;1762.1995122;6534.0;4.09026;1.73409
KP;1.6751568;2.2718194;17781.0520005;13.2366563;1000.567857;1434.4366942;5457.0;4.44807;0.963518
PC;13.5853506;4.703902;3149.5795009;15.2559264;629.3590997;1277.4513763;8389.0;4.29787;1.69485
PC;2.8972041;1.958;640.0;4.096;470.021;1297.0;5879.0;4.09;1.55
APC;14.9695925;5.832;430.0;3.04784;219.916;;6456.0;;1.46
PC;17.3051476;3.4976316;657.1128437;2.7663379;49.5593572;676.7077743;5824.0;4.53;0.923281
PC;1.6951056;3.238;370.0;3.11352;6387.13;;6796.0;;1.61
APC;1.5339665;2.128;470.0;4.28924;3012.65;2063.0;6694.0;4.02;1.92
CP;4.9377227;2.1294254;844.8199092;2.8269897;277.7461661;1041.1942661;5862.0;4.51783;0.955756
FP;1.9785151;1.282;500.0;2.69714;514.024;1326.0;6317.0;4.35;1.23
FP;0.7951534;0.912;1920.0;9.70612;2195.21;1906.0;6811.0;4.02;1.96
PC;2.3933087;5.507;150.0;2.03235;6511.62;2502.0;6393.0;4.08;1.72
PC;2.5577037;2.577;530.0;3.9587;1478.98;1727.0;6039.0;4.03;1.7
PC;6.3951381;4.047;510.0;2.10043;323.891;1181.0;5563.0;4.45;0.98
PC;5.9016526;2.417;2450.0;13.6737;826.195;1493.0;6127.0;4.02;1.74
APC;5.4927168;7.906;5290.0;18.5905;14464.4;;9623.0;4.08;2.37
FP;2.6788253;2.49;350.0;5.07891;1476.0;1726.0;6863.0;3.93;2.19
PC;6.8979432;3.401;550.0;2.18563;239.133;1095.0;6016.0;4.49;0.99
PC;6.9551801;2.062;770.0;2.29124;38.0097;691.0;4742.0;4.57;0.75
APC;1.0021853;0.5001924;2319.9972324;5.0155627;1409.4020834;1562.7103079;5071.0;4.48308;0.874822
PC;2.0944084;4.133;320.0;1.39836;3407.6;2128.0;5298.0;4.62;0.77
APC;5.563087;4.533;2520.0;9.04133;494.188;1313.0;5491.4;3.85;1.72
PC;2.0988541;4.365;350.0;1.66554;2840.05;2033.0;5531.0;4.45;0.97
PC;4.6410823;2.849;660.0;2.86438;344.881;1200.0;5809.0;4.36;1.12
CP;7.1858029;4.2542613;11192.4995247;13.1612;210.609;1061.0;5758.3;4.3;1.19
CP;23.3418536;6.4129373;6473.602151;9.7267129;16.3642505;512.9721403;4944.0;4.51;0.824284
CP;49.2445599;6.5807145;15606.4614867;10.3670919;6.0478205;399.9626824;4944.0;4.51;0.824284
PC;8.011385;5.197;7890.0;11.7844;429.98;1268.0;5923.0;4.25;1.29
PC;2.3018922;3.706;1260.0;12.146;4411.81;2270.0;6919.0;3.54;3.45
PC;11.7248927;5.928;8540.0;8.72604;206.968;1056.0;5980.0;4.56;0.91
CP;;8.943;4240.0;10.9718;70.9731;808.0;5822.0;3.97;1.75
PC;3.5104148;2.0;308.8285985;1.328654;64.709886;723.3731892;4020.0;4.438;0.639371
PC;;4.646;21624.0;11.1787;4.48015;405.0;4490.0;4.55;0.74
PC;8.1484094;3.168587;13497.6071224;10.1405034;91.987019;789.8623006;5320.0;4.52;0.873132
PC;16.7224532;4.223;11640.0;9.46753;44.9403;721.0;5560.0;4.54;0.88
PC;6.6857865;2.896;6690.0;9.65352;171.835;1008.0;6144.3;4.4;1.13
PC;;8.475;5180.0;12.0956;174.059;1011.0;6421.5;4.12;1.64
PC;16.4452725;3.038;11810.0;9.85518;17.053;566.0;5278.0;4.51;0.88
PC;31.9919595;8.8239957;13054.0547159;;25.6823585;574.154107;5780.0;4.438;
CP;94.0997954;4.8738442;20525.1201107;14.5890881;7.444474;421.2871907;4696.7;4.54;1.0143
PC;2.9103781;3.606;1480.0;12.2597;4501.88;2282.0;7340.8;4.09;3.5
PC;0.985586;1.5285482;1343.3387762;5.2012051;4763.4215785;2118.8465446;5799.4;4.11;1.38013
FA;20.186539;1.866565;1006.041833;3.283981;55.7433174;696.8959687;6101.0;4.48196;1.01859
PC;12.7187255;3.1582562;1144.1789073;2.5924633;12.2599233;477.2453303;4036.3;4.65;0.661076
